Minute,Timestamp,Total Request Count,SelectedLatency_ms,CumulativeSLOViolationRate_percent,Method,DisplayName,Run,File
24,1787833256,115753,580.0,6.538461538461537,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
25,1787833316,124256,620.0,7.068965517241377,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
26,1787833376,133346,640.0,7.333333333333336,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
27,1787833436,142263,630.0,7.241379310344831,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
28,1787833496,149606,630.0,7.241379310344831,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
29,1787833556,155867,640.0,7.333333333333336,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
30,1787833616,160944,640.0,7.333333333333336,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
31,1787833676,165252,640.0,7.333333333333336,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
32,1787833736,170795,640.0,7.333333333333336,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
33,1787833796,178132,630.0,7.241379310344831,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
34,1787833856,187590,620.0,7.14285714285714,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
35,1787833916,196629,640.0,7.333333333333336,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
36,1787833976,205053,630.0,7.241379310344831,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
37,1787834036,211506,620.0,7.14285714285714,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
38,1787834096,217597,610.0,6.964285714285712,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
39,1787834156,222098,610.0,6.964285714285712,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
40,1787834216,227241,610.0,6.964285714285712,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
41,1787834276,233215,610.0,6.964285714285712,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
42,1787834336,241744,590.0,6.730769230769229,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
43,1787834395,250792,600.0,6.851851851851853,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
44,1787834456,259621,600.0,6.851851851851853,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
45,1787834516,266824,600.0,6.851851851851853,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
46,1787834576,272650,610.0,6.964285714285712,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
47,1787834636,277676,610.0,6.964285714285712,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
48,1787834696,281911,610.0,6.964285714285712,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
49,1787834756,287254,610.0,6.964285714285712,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
50,1787834816,293681,610.0,6.964285714285712,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
51,1787834876,302144,590.0,6.730769230769229,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
52,1787834936,310100,600.0,6.851851851851853,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
53,1787834996,317212,600.0,6.851851851851853,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
54,1787835056,322344,600.0,6.851851851851853,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
55,1787835116,326760,600.0,6.851851851851853,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
56,1787835176,330517,590.0,6.730769230769229,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
57,1787835236,334172,590.0,6.666666666666665,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
58,1787835296,338929,590.0,6.666666666666665,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
59,1787835356,344761,590.0,6.666666666666665,hpa80-CDT120,HPA80-CDT120,1,hpa80-CDT120-1_stats_history.csv
